order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-03042,2023-10-14,2023,4,10,October,North America,USA,Clothing,Men's Wear,Consumer,36,93.19,3354.84,1694.91,1659.93,49.48
ORD-03043,2023-05-27,2023,2,5,May,Asia Pacific,China,Electronics,Accessories,Small Business,19,539.59,10252.21,6223.74,4028.47,39.29
ORD-03044,2024-12-13,2024,4,12,December,Europe,Germany,Clothing,Accessories,Consumer,37,185.94,6879.78,3599.65,3280.13,47.68
ORD-03045,2022-10-19,2022,4,10,October,Asia Pacific,South Korea,Furniture,Shelving,Home Office,48,453.82,21783.36,9908.59,11874.77,54.51
ORD-03046,2022-08-19,2022,3,8,August,Europe,Italy,Electronics,Audio,Consumer,14,1434.48,20082.72,14738.06,5344.66,26.61
ORD-03047,2023-04-27,2023,2,4,April,Latin America,Chile,Furniture,Storage,Corporate,26,577.03,15002.78,8635.7,6367.08,42.44
ORD-03048,2023-01-30,2023,1,1,January,Europe,Italy,Electronics,Phones,Corporate,27,424.24,11454.48,6884.91,4569.57,39.89
ORD-03049,2024-01-16,2024,1,1,January,Latin America,Chile,Office Supplies,Labels,Small Business,46,45.92,2112.32,851.58,1260.74,59.69
ORD-03050,2024-03-15,2024,1,3,March,North America,USA,Electronics,Accessories,Small Business,22,380.58,8372.76,5183.09,3189.67,38.1
ORD-03051,2022-12-12,2022,4,12,December,Latin America,Chile,Electronics,Phones,Home Office,1,427.21,427.21,278.79,148.42,34.74
ORD-03052,2023-07-06,2023,3,7,July,Asia Pacific,Japan,Office Supplies,Organizers,Consumer,46,21.93,1008.78,415.94,592.84,58.77
ORD-03053,2022-05-21,2022,2,5,May,North America,Canada,Clothing,Men's Wear,Small Business,2,44.06,88.12,54.19,33.93,38.5
ORD-03054,2024-02-08,2024,1,2,February,Europe,Spain,Electronics,Tablets,Home Office,25,545.46,13636.5,10149.23,3487.27,25.57
ORD-03055,2023-06-13,2023,2,6,June,Latin America,Argentina,Clothing,Sportswear,Corporate,32,229.62,7347.84,3769.58,3578.26,48.7
ORD-03056,2023-02-11,2023,1,2,February,Asia Pacific,Australia,Office Supplies,Pens,Home Office,44,99.23,4366.12,1886.4,2479.72,56.79
ORD-03057,2024-05-18,2024,2,5,May,Europe,UK,Electronics,Phones,Small Business,42,921.41,38699.22,28865.11,9834.11,25.41
ORD-03058,2022-11-08,2022,4,11,November,Europe,Germany,Clothing,Sportswear,Home Office,44,149.4,6573.6,2836.03,3737.57,56.86
ORD-03059,2024-06-30,2024,2,6,June,Europe,Spain,Furniture,Storage,Consumer,38,313.09,11897.42,5531.93,6365.49,53.5
ORD-03060,2024-07-12,2024,3,7,July,Europe,France,Electronics,Audio,Small Business,44,881.7,38794.8,28465.46,10329.34,26.63
ORD-03061,2024-01-09,2024,1,1,January,North America,USA,Furniture,Tables,Home Office,49,648.72,31787.28,17633.32,14153.96,44.53
ORD-03062,2022-02-09,2022,1,2,February,Asia Pacific,South Korea,Office Supplies,Binders,Small Business,30,87.8,2634.0,939.77,1694.23,64.32
ORD-03063,2024-05-10,2024,2,5,May,Latin America,Colombia,Office Supplies,Paper,Corporate,39,33.96,1324.44,716.43,608.01,45.91
ORD-03064,2023-06-07,2023,2,6,June,Latin America,Chile,Office Supplies,Pens,Consumer,48,18.13,870.24,435.39,434.85,49.97
ORD-03065,2023-12-26,2023,4,12,December,Latin America,Argentina,Clothing,Accessories,Consumer,1,63.04,63.04,26.98,36.06,57.2
ORD-03066,2024-07-04,2024,3,7,July,Europe,France,Office Supplies,Organizers,Home Office,45,60.1,2704.5,1352.93,1351.57,49.97
ORD-03067,2023-01-13,2023,1,1,January,North America,Canada,Furniture,Storage,Corporate,28,205.52,5754.56,2622.35,3132.21,54.43
ORD-03068,2024-11-19,2024,4,11,November,North America,Mexico,Electronics,Phones,Consumer,30,181.22,5436.6,3594.88,1841.72,33.88
ORD-03069,2022-07-31,2022,3,7,July,Asia Pacific,Australia,Clothing,Footwear,Corporate,3,286.33,858.99,527.51,331.48,38.59
ORD-03070,2023-09-10,2023,3,9,September,North America,Mexico,Office Supplies,Binders,Corporate,21,64.42,1352.82,666.57,686.25,50.73
ORD-03071,2022-11-03,2022,4,11,November,Europe,Germany,Clothing,Women's Wear,Small Business,46,207.23,9532.58,4669.06,4863.52,51.02
ORD-03072,2022-09-13,2022,3,9,September,Europe,UK,Furniture,Tables,Small Business,18,711.65,12809.7,6756.38,6053.32,47.26
ORD-03073,2024-08-25,2024,3,8,August,North America,Canada,Furniture,Chairs,Small Business,3,673.56,2020.68,1081.12,939.56,46.5
ORD-03074,2024-12-04,2024,4,12,December,Asia Pacific,Japan,Electronics,Accessories,Consumer,8,1105.2,8841.6,6611.48,2230.12,25.22
ORD-03075,2022-09-02,2022,3,9,September,Latin America,Colombia,Office Supplies,Organizers,Consumer,7,72.69,508.83,279.79,229.04,45.01
ORD-03076,2024-10-30,2024,4,10,October,Latin America,Colombia,Office Supplies,Binders,Home Office,32,74.49,2383.68,935.78,1447.9,60.74
ORD-03077,2023-11-21,2023,4,11,November,Europe,Germany,Clothing,Footwear,Small Business,30,291.59,8747.7,3509.43,5238.27,59.88
ORD-03078,2024-08-18,2024,3,8,August,North America,Mexico,Furniture,Shelving,Home Office,7,216.53,1515.71,653.82,861.89,56.86
ORD-03079,2022-03-05,2022,1,3,March,Europe,Germany,Clothing,Footwear,Consumer,40,177.95,7118.0,3575.19,3542.81,49.77
ORD-03080,2024-04-11,2024,2,4,April,North America,USA,Clothing,Accessories,Corporate,36,274.51,9882.36,6405.62,3476.74,35.18
ORD-03081,2024-01-10,2024,1,1,January,Latin America,Colombia,Clothing,Sportswear,Consumer,50,53.08,2654.0,1537.51,1116.49,42.07
ORD-03082,2022-01-29,2022,1,1,January,Latin America,Brazil,Electronics,Accessories,Corporate,32,117.63,3764.16,2461.9,1302.26,34.6
ORD-03083,2022-05-05,2022,2,5,May,Latin America,Chile,Furniture,Desks,Consumer,37,58.17,2152.29,1275.84,876.45,40.72
ORD-03084,2024-11-20,2024,4,11,November,Asia Pacific,South Korea,Furniture,Tables,Home Office,35,408.62,14301.7,6979.97,7321.73,51.19
ORD-03085,2022-12-27,2022,4,12,December,Latin America,Colombia,Electronics,Accessories,Home Office,22,1207.74,26570.28,16712.53,9857.75,37.1
ORD-03086,2024-06-23,2024,2,6,June,Latin America,Chile,Office Supplies,Pens,Corporate,33,13.53,446.49,165.47,281.02,62.94
ORD-03087,2023-07-10,2023,3,7,July,Asia Pacific,Japan,Electronics,Laptops,Corporate,49,495.63,24285.87,14081.75,10204.12,42.02
ORD-03088,2023-01-16,2023,1,1,January,Europe,Spain,Furniture,Chairs,Small Business,43,196.86,8464.98,4997.78,3467.2,40.96
ORD-03089,2023-06-08,2023,2,6,June,Asia Pacific,India,Furniture,Desks,Consumer,30,37.78,1133.4,624.16,509.24,44.93
ORD-03090,2022-03-22,2022,1,3,March,Latin America,Argentina,Office Supplies,Paper,Home Office,10,46.1,461.0,221.03,239.97,52.05
ORD-03091,2023-07-11,2023,3,7,July,Latin America,Colombia,Electronics,Laptops,Corporate,31,546.77,16949.87,11899.0,5050.87,29.8
ORD-03092,2022-02-20,2022,1,2,February,Asia Pacific,China,Clothing,Footwear,Corporate,13,186.14,2419.82,1050.2,1369.62,56.6
ORD-03093,2024-06-08,2024,2,6,June,Asia Pacific,China,Furniture,Storage,Small Business,11,756.63,8322.93,4616.45,3706.48,44.53
ORD-03094,2024-11-30,2024,4,11,November,Europe,Germany,Clothing,Women's Wear,Corporate,7,68.08,476.56,194.84,281.72,59.12
ORD-03095,2022-04-19,2022,2,4,April,North America,Mexico,Office Supplies,Binders,Home Office,3,67.22,201.66,78.83,122.83,60.91
ORD-03096,2024-07-01,2024,3,7,July,Europe,Germany,Furniture,Desks,Corporate,35,555.76,19451.6,8873.55,10578.05,54.38
ORD-03097,2024-03-27,2024,1,3,March,North America,USA,Office Supplies,Organizers,Consumer,18,89.63,1613.34,714.63,898.71,55.7
ORD-03098,2024-06-19,2024,2,6,June,Asia Pacific,Japan,Clothing,Footwear,Small Business,35,177.84,6224.4,2515.53,3708.87,59.59
ORD-03099,2024-03-01,2024,1,3,March,Asia Pacific,Australia,Office Supplies,Binders,Small Business,43,14.11,606.73,296.9,309.83,51.07
ORD-03100,2023-04-01,2023,2,4,April,Europe,Spain,Office Supplies,Paper,Corporate,41,35.7,1463.7,753.49,710.21,48.52
ORD-03101,2024-05-27,2024,2,5,May,Asia Pacific,South Korea,Furniture,Shelving,Corporate,34,588.89,20022.26,11981.5,8040.76,40.16
ORD-03102,2023-03-14,2023,1,3,March,North America,USA,Clothing,Sportswear,Small Business,44,274.4,12073.6,6858.2,5215.4,43.2
ORD-03103,2022-06-14,2022,2,6,June,Asia Pacific,Japan,Furniture,Desks,Home Office,49,102.84,5039.16,2601.87,2437.29,48.37
ORD-03104,2024-01-14,2024,1,1,January,North America,Mexico,Electronics,Laptops,Small Business,28,530.85,14863.8,9466.46,5397.34,36.31
ORD-03105,2024-12-09,2024,4,12,December,North America,Canada,Clothing,Women's Wear,Small Business,27,297.28,8026.56,4155.81,3870.75,48.22
ORD-03106,2024-12-25,2024,4,12,December,Latin America,Argentina,Furniture,Storage,Consumer,47,479.35,22529.45,9016.15,13513.3,59.98
ORD-03107,2024-12-16,2024,4,12,December,Asia Pacific,China,Clothing,Footwear,Consumer,21,63.14,1325.94,647.21,678.73,51.19
ORD-03108,2024-03-31,2024,1,3,March,Latin America,Colombia,Furniture,Storage,Small Business,15,551.03,8265.45,4292.37,3973.08,48.07
ORD-03109,2023-06-11,2023,2,6,June,Asia Pacific,Japan,Furniture,Storage,Home Office,48,463.42,22244.16,10170.01,12074.15,54.28
ORD-03110,2024-01-12,2024,1,1,January,Asia Pacific,China,Electronics,Accessories,Small Business,14,134.4,1881.6,1046.66,834.94,44.37
ORD-03111,2022-11-03,2022,4,11,November,North America,USA,Furniture,Tables,Small Business,43,753.81,32413.83,15403.33,17010.5,52.48
ORD-03112,2022-12-10,2022,4,12,December,Latin America,Chile,Furniture,Desks,Corporate,19,160.91,3057.29,1784.31,1272.98,41.64
ORD-03113,2024-07-14,2024,3,7,July,Europe,Italy,Electronics,Accessories,Consumer,7,1017.92,7125.44,4745.91,2379.53,33.39
ORD-03114,2022-03-10,2022,1,3,March,Asia Pacific,South Korea,Clothing,Footwear,Consumer,48,220.2,10569.6,5396.75,5172.85,48.94
ORD-03115,2022-11-12,2022,4,11,November,Asia Pacific,India,Furniture,Tables,Home Office,41,425.86,17460.26,10264.7,7195.56,41.21
ORD-03116,2022-07-07,2022,3,7,July,Latin America,Brazil,Electronics,Audio,Consumer,27,336.85,9094.95,5534.52,3560.43,39.15
ORD-03117,2022-08-09,2022,3,8,August,North America,Canada,Office Supplies,Organizers,Home Office,27,82.39,2224.53,972.27,1252.26,56.29
ORD-03118,2023-09-07,2023,3,9,September,Latin America,Argentina,Furniture,Storage,Consumer,48,369.17,17720.16,9820.49,7899.67,44.58
ORD-03119,2023-10-29,2023,4,10,October,North America,Mexico,Office Supplies,Organizers,Consumer,36,46.49,1673.64,649.84,1023.8,61.17
ORD-03120,2024-06-25,2024,2,6,June,North America,Mexico,Furniture,Tables,Home Office,23,240.55,5532.65,2261.08,3271.57,59.13
ORD-03121,2024-04-05,2024,2,4,April,Europe,Italy,Electronics,Accessories,Home Office,4,278.73,1114.92,646.61,468.31,42.0
ORD-03122,2022-04-03,2022,2,4,April,Latin America,Colombia,Clothing,Sportswear,Corporate,17,286.41,4868.97,3080.04,1788.93,36.74
ORD-03123,2023-04-21,2023,2,4,April,Asia Pacific,Australia,Clothing,Sportswear,Consumer,12,109.04,1308.48,791.71,516.77,39.49
ORD-03124,2023-12-30,2023,4,12,December,Europe,Italy,Clothing,Men's Wear,Consumer,14,16.46,230.44,111.19,119.25,51.75
ORD-03125,2023-09-28,2023,3,9,September,Asia Pacific,India,Clothing,Men's Wear,Consumer,14,272.84,3819.76,1983.35,1836.41,48.08
ORD-03126,2023-06-16,2023,2,6,June,Latin America,Chile,Electronics,Phones,Corporate,12,667.74,8012.88,4592.65,3420.23,42.68
ORD-03127,2023-11-24,2023,4,11,November,Europe,Italy,Clothing,Accessories,Small Business,46,294.02,13524.92,7109.74,6415.18,47.43
ORD-03128,2022-05-24,2022,2,5,May,North America,USA,Office Supplies,Paper,Corporate,14,34.82,487.48,191.74,295.74,60.67
ORD-03129,2024-05-01,2024,2,5,May,Latin America,Brazil,Electronics,Laptops,Home Office,48,797.66,38287.68,21060.7,17226.98,44.99
ORD-03130,2022-02-23,2022,1,2,February,Asia Pacific,India,Furniture,Storage,Consumer,5,38.9,194.5,84.97,109.53,56.31
ORD-03131,2024-08-11,2024,3,8,August,North America,Mexico,Electronics,Tablets,Small Business,48,860.46,41302.08,30268.9,11033.18,26.71
ORD-03132,2022-07-05,2022,3,7,July,North America,USA,Clothing,Accessories,Home Office,22,25.31,556.82,239.55,317.27,56.98
ORD-03133,2023-04-01,2023,2,4,April,Latin America,Chile,Electronics,Audio,Small Business,5,677.99,3389.95,2191.96,1197.99,35.34
ORD-03134,2022-10-30,2022,4,10,October,Europe,Germany,Office Supplies,Paper,Consumer,39,51.59,2012.01,874.24,1137.77,56.55
ORD-03135,2023-03-27,2023,1,3,March,Europe,Germany,Electronics,Laptops,Home Office,11,455.2,5007.2,3717.07,1290.13,25.77
ORD-03136,2022-03-28,2022,1,3,March,Asia Pacific,Japan,Electronics,Laptops,Consumer,31,743.1,23036.1,14955.16,8080.94,35.08
ORD-03137,2024-12-05,2024,4,12,December,Latin America,Argentina,Clothing,Accessories,Small Business,26,169.16,4398.16,1876.05,2522.11,57.34
ORD-03138,2022-09-26,2022,3,9,September,North America,Mexico,Furniture,Chairs,Home Office,5,795.9,3979.5,1933.5,2046.0,51.41
ORD-03139,2024-10-01,2024,4,10,October,Europe,UK,Electronics,Audio,Consumer,35,675.85,23654.75,13397.43,10257.32,43.36
ORD-03140,2022-09-06,2022,3,9,September,Europe,Germany,Furniture,Desks,Home Office,23,75.65,1739.95,899.11,840.84,48.33
ORD-03141,2024-11-06,2024,4,11,November,Europe,UK,Clothing,Women's Wear,Home Office,43,78.03,3355.29,1628.02,1727.27,51.48
ORD-03142,2024-05-31,2024,2,5,May,North America,USA,Clothing,Men's Wear,Small Business,36,177.66,6395.76,2635.7,3760.06,58.79
ORD-03143,2023-08-14,2023,3,8,August,Asia Pacific,China,Electronics,Phones,Consumer,14,254.42,3561.88,2523.67,1038.21,29.15
ORD-03144,2022-01-13,2022,1,1,January,Latin America,Colombia,Electronics,Audio,Home Office,17,1164.59,19798.03,13847.34,5950.69,30.06
ORD-03145,2022-06-04,2022,2,6,June,Latin America,Brazil,Office Supplies,Paper,Corporate,18,81.42,1465.56,637.48,828.08,56.5
ORD-03146,2023-10-29,2023,4,10,October,Asia Pacific,Japan,Clothing,Men's Wear,Home Office,33,183.33,6049.89,2472.49,3577.4,59.13
ORD-03147,2022-09-27,2022,3,9,September,Latin America,Colombia,Office Supplies,Organizers,Corporate,44,46.06,2026.64,959.91,1066.73,52.64
ORD-03148,2023-12-15,2023,4,12,December,North America,Canada,Office Supplies,Binders,Home Office,6,62.8,376.8,154.87,221.93,58.9
ORD-03149,2022-02-02,2022,1,2,February,Asia Pacific,India,Clothing,Footwear,Corporate,44,66.06,2906.64,1715.71,1190.93,40.97
ORD-03150,2024-12-28,2024,4,12,December,Latin America,Chile,Electronics,Audio,Corporate,3,1219.31,3657.93,2081.89,1576.04,43.09
ORD-03151,2023-08-09,2023,3,8,August,Latin America,Brazil,Clothing,Accessories,Small Business,34,206.6,7024.4,3372.01,3652.39,52.0
ORD-03152,2022-01-30,2022,1,1,January,Latin America,Argentina,Clothing,Footwear,Small Business,25,39.17,979.25,425.27,553.98,56.57
ORD-03153,2024-03-28,2024,1,3,March,Europe,France,Furniture,Shelving,Small Business,36,652.09,23475.24,12181.28,11293.96,48.11
ORD-03154,2024-04-25,2024,2,4,April,North America,USA,Clothing,Accessories,Small Business,48,122.87,5897.76,3083.16,2814.6,47.72
ORD-03155,2023-08-28,2023,3,8,August,North America,Canada,Clothing,Women's Wear,Corporate,21,73.79,1549.59,677.15,872.44,56.3
ORD-03156,2023-11-28,2023,4,11,November,Europe,France,Clothing,Men's Wear,Home Office,48,15.2,729.6,444.49,285.11,39.08
ORD-03157,2023-09-25,2023,3,9,September,North America,Canada,Furniture,Chairs,Consumer,22,308.71,6791.62,3766.24,3025.38,44.55
ORD-03158,2023-04-12,2023,2,4,April,Asia Pacific,China,Electronics,Laptops,Home Office,24,1092.54,26220.96,19238.54,6982.42,26.63
ORD-03159,2022-02-04,2022,1,2,February,Europe,France,Furniture,Desks,Consumer,1,145.06,145.06,75.56,69.5,47.91
ORD-03160,2023-07-09,2023,3,7,July,Asia Pacific,China,Electronics,Tablets,Consumer,18,1367.72,24618.96,17785.33,6833.63,27.76
ORD-03161,2024-09-21,2024,3,9,September,Asia Pacific,China,Clothing,Footwear,Corporate,45,183.65,8264.25,5111.17,3153.08,38.15
ORD-03162,2022-07-17,2022,3,7,July,North America,Canada,Furniture,Desks,Small Business,40,101.4,4056.0,2385.19,1670.81,41.19
ORD-03163,2024-11-24,2024,4,11,November,North America,Mexico,Electronics,Phones,Small Business,10,1215.83,12158.3,8781.98,3376.32,27.77
ORD-03164,2023-12-06,2023,4,12,December,Latin America,Chile,Furniture,Shelving,Small Business,29,308.45,8945.05,5317.66,3627.39,40.55
ORD-03165,2023-12-12,2023,4,12,December,Latin America,Argentina,Office Supplies,Labels,Corporate,13,54.65,710.45,355.08,355.37,50.02
ORD-03166,2022-11-02,2022,4,11,November,Asia Pacific,Australia,Office Supplies,Binders,Home Office,13,17.18,223.34,92.77,130.57,58.46
ORD-03167,2024-12-14,2024,4,12,December,Europe,Italy,Electronics,Tablets,Corporate,17,116.79,1985.43,1225.57,759.86,38.27
ORD-03168,2023-04-17,2023,2,4,April,Europe,Italy,Clothing,Women's Wear,Home Office,29,17.03,493.87,246.53,247.34,50.08
ORD-03169,2024-06-10,2024,2,6,June,Latin America,Brazil,Furniture,Storage,Small Business,20,450.41,9008.2,4181.52,4826.68,53.58
ORD-03170,2024-10-22,2024,4,10,October,Europe,UK,Clothing,Accessories,Corporate,46,74.17,3411.82,2142.03,1269.79,37.22
ORD-03171,2022-07-30,2022,3,7,July,Asia Pacific,China,Clothing,Women's Wear,Consumer,31,42.16,1306.96,797.7,509.26,38.97
ORD-03172,2022-06-18,2022,2,6,June,Asia Pacific,China,Electronics,Phones,Small Business,6,72.08,432.48,261.85,170.63,39.45
ORD-03173,2023-08-10,2023,3,8,August,Latin America,Colombia,Office Supplies,Organizers,Corporate,14,34.63,484.82,176.39,308.43,63.62
ORD-03174,2024-09-07,2024,3,9,September,North America,Mexico,Office Supplies,Binders,Corporate,18,26.57,478.26,242.52,235.74,49.29
ORD-03175,2024-07-12,2024,3,7,July,Latin America,Chile,Electronics,Phones,Consumer,48,86.47,4150.56,2453.83,1696.73,40.88
ORD-03176,2023-09-12,2023,3,9,September,Asia Pacific,South Korea,Clothing,Accessories,Home Office,36,225.58,8120.88,4703.9,3416.98,42.08
ORD-03177,2024-12-08,2024,4,12,December,North America,Canada,Clothing,Men's Wear,Corporate,8,285.19,2281.52,1121.57,1159.95,50.84
ORD-03178,2022-11-11,2022,4,11,November,Asia Pacific,China,Clothing,Footwear,Corporate,33,293.62,9689.46,4184.79,5504.67,56.81
ORD-03179,2023-08-14,2023,3,8,August,North America,USA,Furniture,Chairs,Corporate,15,153.34,2300.1,1320.69,979.41,42.58
ORD-03180,2023-10-21,2023,4,10,October,North America,Canada,Electronics,Tablets,Consumer,20,703.18,14063.6,9793.43,4270.17,30.36
ORD-03181,2024-12-11,2024,4,12,December,Latin America,Chile,Office Supplies,Organizers,Small Business,17,49.8,846.6,297.39,549.21,64.87
ORD-03182,2022-02-06,2022,1,2,February,Latin America,Chile,Office Supplies,Organizers,Small Business,25,6.19,154.75,83.95,70.8,45.75
ORD-03183,2022-10-13,2022,4,10,October,Europe,UK,Furniture,Storage,Corporate,33,127.84,4218.72,2037.93,2180.79,51.69
ORD-03184,2022-12-04,2022,4,12,December,Asia Pacific,India,Furniture,Tables,Corporate,39,231.3,9020.7,3979.92,5040.78,55.88
ORD-03185,2024-01-08,2024,1,1,January,Latin America,Argentina,Electronics,Accessories,Small Business,3,631.29,1893.87,1377.77,516.1,27.25
ORD-03186,2022-07-13,2022,3,7,July,Europe,Germany,Office Supplies,Pens,Home Office,34,24.53,834.02,427.25,406.77,48.77
ORD-03187,2023-07-22,2023,3,7,July,North America,USA,Office Supplies,Organizers,Corporate,17,38.39,652.63,252.09,400.54,61.37
ORD-03188,2023-04-27,2023,2,4,April,Latin America,Brazil,Clothing,Men's Wear,Corporate,25,102.47,2561.75,1186.36,1375.39,53.69
ORD-03189,2024-12-19,2024,4,12,December,Latin America,Colombia,Office Supplies,Pens,Home Office,37,75.12,2779.44,1490.92,1288.52,46.36
ORD-03190,2022-12-08,2022,4,12,December,Europe,Spain,Furniture,Chairs,Small Business,13,190.6,2477.8,1441.88,1035.92,41.81
ORD-03191,2024-03-17,2024,1,3,March,Latin America,Argentina,Clothing,Footwear,Small Business,31,146.45,4539.95,2369.99,2169.96,47.8
ORD-03192,2023-03-06,2023,1,3,March,Latin America,Brazil,Furniture,Shelving,Home Office,39,98.76,3851.64,1596.87,2254.77,58.54
ORD-03193,2023-12-10,2023,4,12,December,North America,Mexico,Office Supplies,Binders,Small Business,9,46.07,414.63,161.04,253.59,61.16
ORD-03194,2024-09-30,2024,3,9,September,Latin America,Brazil,Office Supplies,Paper,Consumer,6,8.15,48.9,19.31,29.59,60.51
ORD-03195,2022-08-06,2022,3,8,August,North America,Canada,Office Supplies,Binders,Small Business,17,76.19,1295.23,582.7,712.53,55.01
ORD-03196,2022-11-17,2022,4,11,November,Asia Pacific,South Korea,Electronics,Phones,Small Business,7,53.68,375.76,266.81,108.95,28.99
ORD-03197,2023-05-28,2023,2,5,May,Latin America,Brazil,Office Supplies,Labels,Consumer,22,59.22,1302.84,711.67,591.17,45.38
ORD-03198,2024-09-12,2024,3,9,September,North America,Canada,Clothing,Sportswear,Small Business,30,282.5,8475.0,4801.74,3673.26,43.34
ORD-03199,2024-03-03,2024,1,3,March,North America,Mexico,Clothing,Men's Wear,Corporate,49,27.84,1364.16,611.71,752.45,55.16
ORD-03200,2023-01-07,2023,1,1,January,Europe,Germany,Electronics,Tablets,Small Business,37,787.93,29153.41,19333.98,9819.43,33.68
ORD-03201,2024-01-14,2024,1,1,January,Latin America,Brazil,Office Supplies,Pens,Small Business,40,91.93,3677.2,1430.78,2246.42,61.09
